window_id,source_type,user_id,emotion_code,emotion_label,window_keystrokes,valid_dwell_count,valid_dd_count,valid_ud_count,dwell_mean_ms,dwell_std_ms,dwell_median_ms,dwell_min_ms,dwell_max_ms,dd_mean_ms,dd_std_ms,dd_median_ms,dd_min_ms,dd_max_ms,ud_mean_ms,ud_std_ms,ud_median_ms,ud_min_ms,ud_max_ms,typing_speed_kps,pause_ratio_500,pause_ratio_1000,pause_ratio_2000,correction_ratio,space_ratio,rhythm_cv,overlap_ratio,z_rhythm_cv,z_pause_ratio_1000,z_correction_ratio,z_dd_std_ms,distraction_index,behaviour_proxy
1615,free_text,76,N,Neutral,40,40,40,40,86.325,43.836752815826785,77.5,42.0,317.0,413.35,978.6952735461322,204.5,107.0,6322.0,327.025,977.3445312131785,120.0,-118.0,6218.0,2.41925728801258,0.075,0.05,0.025,0.0,0.2,2.367715673269946,0.025,4.667613918598832,0.4384189936597869,-0.6744907594765952,4.272838201103758,2.271218147877772,distracted
1616,free_text,76,N,Neutral,28,28,27,27,76.85714285714286,30.988306379586675,73.0,33.0,212.0,292.3703703703704,205.0064066819054,193.0,118.0,858.0,216.1851851851852,207.80816542723633,133.0,-87.0,784.0,3.4203192297947806,0.14814814814814814,0.0,0.0,0.07142857142857142,0.17857142857142858,0.7011873550052502,0.037037037037037035,-0.5530572460998061,-0.6744907594765952,1.2526256961708195,-0.4841118825233981,-0.2180089071222565,focused
1617,free_text,76,S,Sad,40,40,40,40,119.75,44.5091462798839,111.0,60.0,328.0,484.95,672.3631478331502,338.5,99.0,4385.0,365.2,669.5454715413573,228.5,-100.0,4231.0,2.0620682544592226,0.275,0.05,0.025,0.025,0.2,1.3864587026150121,0.1,1.593666770078737,0.4384189936597869,0.0,2.389385183440293,1.047716845141538,fatigued
1618,free_text,76,S,Sad,40,40,40,40,105.85,45.81431306973053,99.0,53.0,333.0,305.475,163.8133690264469,262.5,121.0,986.0,199.625,174.29163410200937,163.5,-65.0,885.0,3.2735903101726818,0.125,0.0,0.0,0.0,0.2,0.5362578575217183,0.075,-1.0697257372881759,-0.6744907594765952,-0.6744907594765952,-0.7373832326905412,-0.8222568726927404,fatigued
1619,free_text,76,S,Sad,40,40,40,40,111.575,51.24745772306098,103.5,37.0,303.0,361.475,321.5846969426442,286.0,24.0,1972.0,249.9,330.2050489604518,186.0,-279.0,1835.0,2.7664430458537934,0.175,0.025,0.0,0.075,0.175,0.8896457485099777,0.1,0.03731934092395527,-0.11803588290840415,1.3489815189531902,0.23265829649256864,0.28234605271538643,fatigued
1620,free_text,76,S,Sad,40,40,40,40,110.825,29.048930868715026,111.5,59.0,167.0,352.25,496.9812847944049,237.5,52.0,3306.0,241.425,503.24372886408196,130.5,-112.0,3214.0,2.8388928317956,0.15,0.025,0.025,0.05,0.175,1.4108766069394036,0.05,1.670159829099456,-0.11803588290840415,0.6744907594765952,1.311067007000445,0.8807033782576741,fatigued
1621,free_text,76,S,Sad,40,40,40,40,104.475,44.251604345825555,95.5,60.0,350.0,329.525,348.58777267197746,253.0,114.0,2267.0,225.05,351.73007934771334,153.5,-100.0,2176.0,3.034671117517639,0.1,0.025,0.025,0.0,0.2,1.0578492456474546,0.025,0.5642441688329528,-0.11803588290840415,-0.6744907594765952,0.3986840580748199,0.08697915103491616,fatigued
1622,free_text,76,S,Sad,23,23,22,22,108.6086956521739,26.59415371576444,105.0,66.0,184.0,373.27272727272725,584.6753418874918,228.5,79.0,2948.0,264.27272727272725,588.4769835542935,129.5,-27.0,2856.0,2.6790063321967854,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.21739130434782608,1.5663489431959108,0.045454545454545456,2.1572022237032535,0.3372453797382976,-0.6744907594765952,1.8502453125036697,0.9988330371978593,fatigued
1623,free_text,109,A,Angry,40,40,40,40,111.925,84.79368248722065,101.0,52.0,605.0,329.9,198.54119252237086,243.0,110.0,937.0,217.975,210.46474672824573,145.0,-179.0,802.0,3.031221582297666,0.2,0.0,0.0,0.025,0.175,0.6018223477489266,0.05,-0.8643343018076382,-0.6744907594765952,0.0,-0.5238626174170182,-0.5834436260882047,overloaded
1624,free_text,144,A,Angry,40,40,40,40,144.475,56.178281915472986,127.5,75.0,391.0,442.85,719.8571635383203,235.0,70.0,4331.0,298.375,724.869066426164,114.0,-230.0,4219.0,2.2581009371118888,0.175,0.1,0.025,0.175,0.15,1.6255101355725872,0.25,2.3425342866061576,1.5513287467961692,4.046944556859571,2.6813974788946435,2.4968841575571163,overloaded
1625,free_text,73,H,Happy,40,40,40,40,132.375,45.92395470105569,133.0,58.0,274.0,513.125,530.2182515066501,277.5,125.0,2821.0,380.75,532.6655635237767,152.0,-48.0,2717.0,1.94884287454324,0.25,0.2,0.025,0.25,0.175,1.0333120614015106,0.025,0.4873774460465766,3.7771482530689333,6.070416835289357,1.515421235622263,2.7451231344381926,distracted
1626,free_text,115,N,Neutral,40,40,40,40,101.075,29.99434775813432,93.5,62.0,208.0,510.5,501.8171594699224,345.0,167.0,2417.0,409.425,501.17164711483315,224.0,77.0,2313.0,1.9588638589618022,0.2,0.075,0.05,0.025,0.175,0.9829914974925023,0.0,0.32974009052615955,0.9948738702279778,0.0,1.3407999079472415,0.6149911789446354,focused
1627,free_text,115,N,Neutral,40,40,40,40,98.45,37.82208688597519,98.0,14.0,236.0,613.45,600.9003053111863,382.5,12.0,2755.0,515.0,606.8082111575329,280.0,-19.0,2642.0,1.6301247045398972,0.35,0.125,0.05,0.175,0.2,0.9795424326533316,0.025,0.3189353336230284,2.10778362336436,4.046944556859571,1.9500029081221886,1.8458518013676104,distracted
1628,free_text,115,N,Neutral,40,40,40,40,97.975,34.960408009706185,86.0,47.0,220.0,701.425,743.2415450112899,425.5,175.0,3433.0,603.45,741.0409155111062,340.0,56.0,3349.0,1.4256691734682967,0.375,0.25,0.05,0.1,0.175,1.0596165591635456,0.0,0.5697805660314387,4.890058006205315,2.023472278429786,2.8251740539076238,2.494911163744699,distracted
1629,free_text,115,C,Calm,40,21,40,21,104.19047619047619,15.315413959860987,108.0,75.0,136.0,328.525,458.8849354406385,251.0,32.0,2466.0,465.3809523809524,515.3131549058762,312.0,110.0,2346.0,3.043908378357812,0.15,0.05,0.025,0.0,0.1,1.3968036996899431,0.0,1.6260741569416381,0.4384189936597869,-0.6744907594765952,1.0768353410094558,0.7272788022836086,focused
1630,free_text,193,N,Neutral,40,40,40,40,183.125,199.80172062347853,137.5,98.0,1349.0,510.25,1045.288985928085,161.5,56.0,4877.0,327.125,1053.9873056088556,30.5,-494.0,4725.0,1.9598236158745712,0.25,0.05,0.05,0.1,0.15,2.048582040035443,0.45,3.6678758772748594,0.4384189936597869,2.023472278429786,4.68228310751465,2.5223191769572915,distracted
1631,free_text,193,N,Neutral,40,40,40,40,139.0,42.761713045247646,138.5,62.0,295.0,302.05,280.4533829355602,160.5,46.0,1345.0,163.05,278.0742337707316,50.0,-187.0,1169.0,3.3107101473266014,0.175,0.025,0.0,0.125,0.125,0.9284998607368323,0.275,0.15903617052089877,-0.11803588290840415,2.697963037906381,-0.020233551878863117,0.5568094696092399,focused
1632,free_text,193,N,Neutral,40,40,40,40,138.875,66.38820852206536,130.5,45.0,510.0,348.5,571.0240014714008,155.0,71.0,2825.0,209.625,576.7021933995005,29.5,-204.0,2658.0,2.8694404591104736,0.1,0.075,0.025,0.175,0.15,1.638519372945196,0.35,2.38328783977507,0.9948738702279778,4.046944556859571,1.7663113854237256,2.2069485241751408,distracted
1633,free_text,193,N,Neutral,40,40,40,40,123.5,23.934740334329824,121.0,68.0,179.0,289.35,296.54666688571234,180.5,24.0,1689.0,165.85,300.0075682806036,58.5,-149.0,1581.0,3.4560221185415583,0.175,0.025,0.0,0.15,0.125,1.0248718399367973,0.25,0.4609370787623405,-0.11803588290840415,3.372453797382976,0.07871442541695874,0.812215135983437,distracted
1634,free_text,193,N,Neutral,40,40,40,40,121.275,20.02048630265688,118.0,92.0,162.0,376.8,585.6095750233037,167.5,80.0,3572.0,255.525,578.4918494428377,58.0,-62.0,3419.0,2.653927813163482,0.225,0.075,0.025,0.25,0.15,1.5541655388091924,0.175,2.1190357267571747,0.9948738702279778,6.070416835289357,1.8559893532723317,2.5326064354821254,distracted
1635,free_text,193,N,Neutral,40,37,40,37,143.2972972972973,94.28145359768533,130.0,31.0,668.0,241.0,219.31115934987125,181.5,41.0,1152.0,98.97297297297297,219.73841601201977,50.0,-294.0,1013.0,4.149377593360996,0.125,0.025,0.0,0.3,0.15,0.9100048105803786,0.2972972972972973,0.1010974160555716,-0.11803588290840415,7.419398354242546,-0.3961605143255571,1.4244289244466044,distracted
1636,free_text,193,N,Neutral,40,40,39,39,137.325,25.908505187016118,136.5,81.0,221.0,355.12820512820514,635.0841295072306,162.0,68.0,3874.0,218.7948717948718,635.7841896134908,18.0,-68.0,3743.0,2.815884476534296,0.15384615384615385,0.07692307692307693,0.02564102564102564,0.0,0.175,1.788323541572707,0.4358974358974359,2.852573776853927,1.0376780915024542,-0.6744907594765952,2.1601787970775677,1.498832917015927,distracted
1637,free_text,193,N,Neutral,40,30,40,31,132.73333333333332,29.45825021529837,129.0,55.0,208.0,263.3,467.33242986122843,136.0,39.0,2164.0,199.48387096774192,518.4230493183305,55.0,-82.0,2001.0,3.79794910748196,0.1,0.075,0.05,0.5,0.075,1.774904784888828,0.41935483870967744,2.8105373377980456,0.9948738702279778,12.815324430055307,1.128773931587,4.014531205046821,distracted
1638,free_text,193,N,Neutral,40,28,40,28,135.25,22.393161985385262,136.0,94.0,197.0,400.4,886.0719945281983,141.0,39.0,4150.0,399.42857142857144,1029.7387093451473,56.0,-84.0,4004.0,2.4975024975024978,0.125,0.1,0.05,0.55,0.075,2.2129670193011948,0.2857142857142857,4.182838576532146,1.5513287467961692,14.164305949008499,3.703353058250457,5.31775627436437,distracted
1639,free_text,114,N,Neutral,40,40,40,40,130.675,35.10817532084193,124.0,81.0,227.0,318.725,257.5367524182788,224.0,99.0,1306.0,188.05,260.82914635780946,119.5,-71.0,1170.0,3.1375009804690563,0.15,0.025,0.0,0.0,0.2,0.8080218132191663,0.175,-0.2183809197026893,-0.11803588290840415,-0.6744907594765952,-0.16113420603647943,-0.27091236956925346,focused
1640,free_text,114,N,Neutral,40,40,40,40,132.175,24.248592346139,131.0,83.0,182.0,259.65,131.10136027771287,216.0,134.0,682.0,127.475,136.79593401889753,96.0,-29.0,589.0,3.8513383400731755,0.1,0.0,0.0,0.025,0.2,0.504915695273302,0.075,-1.167910161096823,-0.6744907594765952,0.0,-0.9385098087825431,-0.7518922555442481,focused
1641,free_text,114,N,Neutral,40,40,40,40,136.825,27.943062530612917,136.0,80.0,211.0,336.275,492.8275293831999,240.0,48.0,3230.0,199.45,497.3140652416534,96.0,-131.0,3104.0,2.973756598022452,0.125,0.025,0.025,0.0,0.15,1.4655491171903945,0.1,1.8414303647638275,-0.11803588290840415,-0.6744907594765952,1.2855280494207877,0.6670209183126175,distracted
1642,free_text,114,N,Neutral,40,40,40,40,137.15,17.256065451654813,134.5,112.0,191.0,270.6,227.96207511844528,235.0,79.0,1594.0,133.45,228.83730084147177,101.0,-71.0,1467.0,3.695491500369549,0.025,0.025,0.0,0.0,0.225,0.8424319110068191,0.075,-0.1105856885472314,-0.11803588290840415,-0.6744907594765952,-0.34297120754961846,-0.26045958889181403,focused
1643,free_text,114,N,Neutral,40,39,40,39,140.2051282051282,37.076151710243956,136.0,90.0,298.0,357.9,286.35846282372944,292.5,30.0,1758.0,213.69230769230768,296.6074983832438,157.0,-145.0,1650.0,2.794076557697681,0.2,0.025,0.0,0.25,0.2,0.8001074680741254,0.10256410256410256,-0.24317389383541294,-0.11803588290840415,6.070416835289357,0.016073252407595686,1.095972727204095,distracted
1644,free_text,114,N,Neutral,40,40,40,40,144.9,48.5807812585626,131.5,84.0,359.0,314.2,281.47242885428085,239.0,87.0,1648.0,169.3,285.85133306560704,88.0,-111.0,1490.0,3.182686187141948,0.15,0.025,0.0,0.125,0.175,0.8958384113758143,0.15,0.05671886513368335,-0.11803588290840415,2.697963037906381,-0.013968048036310528,0.5219382383000976,focused
1645,free_text,114,N,Neutral,40,40,40,40,144.3,54.28235771384989,139.5,93.0,446.0,311.4,240.62128984818682,237.5,78.0,1342.0,167.1,240.27226010165836,94.5,-107.0,1183.0,3.2113037893384715,0.1,0.05,0.0,0.025,0.225,0.772708059884993,0.075,-0.32900699891685403,0.4384189936597869,0.0,-0.2651372679049035,-0.02339734170869836,focused
1646,free_text,114,N,Neutral,40,40,40,40,134.2,27.26056605315564,131.5,84.0,206.0,370.6,455.27623623691505,215.0,65.0,2769.0,236.4,457.31024087620915,82.0,-79.0,2685.0,2.698327037236913,0.175,0.05,0.025,0.0,0.2,1.2284841776495279,0.1,1.0987858621425084,0.4384189936597869,-0.6744907594765952,1.054647608040629,0.5393997391585894,focused
1647,free_text,114,N,Neutral,40,40,40,40,153.925,52.26774634219757,143.0,103.0,360.0,399.4,451.1878794516787,234.0,75.0,2375.0,245.475,439.1602702302634,93.5,-90.0,2234.0,2.5037556334501754,0.2,0.05,0.025,0.05,0.2,1.1296641949215793,0.1,0.7892161844660942,0.4384189936597869,0.6744907594765952,1.0295107474958327,0.697076126680763,distracted
1648,free_text,114,N,Neutral,40,40,40,40,131.075,29.80138312054385,135.0,78.0,200.0,385.65,570.4684332487936,220.0,70.0,3435.0,254.575,574.1369392401085,94.5,-34.0,3350.0,2.5930247633864907,0.15,0.05,0.025,0.0,0.175,1.479238774144415,0.1,1.884315443001736,0.4384189936597869,-0.6744907594765952,1.7628955287193335,0.9205722805611245,distracted
1649,free_text,114,S,Sad,40,32,40,32,147.9375,63.41157801069495,139.5,80.0,459.0,335.55,284.4161766469368,261.5,32.0,1027.0,248.09375,284.805124022295,157.5,-113.0,895.0,2.9801817910892563,0.2,0.05,0.0,0.25,0.15,0.8476119107344263,0.15625,-0.09435849641693218,0.4384189936597869,6.070416835289357,0.00413129642654481,1.3132032858738631,fatigued
1650,free_text,118,N,Neutral,40,40,40,40,111.7,58.1219760724298,103.5,56.0,436.0,433.4,1012.1780222460616,197.0,25.0,6440.0,321.7,1019.4148447227094,96.0,-137.0,6355.0,2.3073373327180433,0.15,0.075,0.025,0.05,0.15,2.3354361380850523,0.25,4.566493021520332,0.9948738702279778,0.6744907594765952,4.478703596160743,2.70343840991994,distracted
1651,free_text,118,N,Neutral,40,26,40,26,93.76923076923077,28.70025462229587,92.5,11.0,191.0,308.425,579.7709931405499,153.0,29.0,3528.0,346.53846153846155,689.2528842605873,147.5,-56.0,3461.0,3.2422793223636215,0.15,0.05,0.025,0.5,0.125,1.879779502765826,0.07692307692307693,3.13907445866525,0.4384189936597869,12.815324430055307,1.8200914054473907,4.066280355458944,distracted
1652,free_text,118,H,Happy,40,30,40,30,100.56666666666666,35.39402183433236,96.0,13.0,167.0,278.275,373.70295261727836,135.0,28.0,1797.0,244.86666666666667,414.17410409844206,66.5,-71.0,1720.0,3.5935675141496723,0.175,0.05,0.0,0.275,0.1,1.3429267904672657,0.23333333333333334,1.4572959709730975,0.4384189936597869,6.744907594765952,0.5531022776691261,2.0735261485420797,distracted
1653,free_text,118,H,Happy,25,7,24,6,64.71428571428571,36.063436172547796,82.0,5.0,97.0,237.45833333333334,443.93369845415924,30.0,28.0,1996.0,628.6666666666666,685.5373561423671,438.0,98.0,1914.0,4.211265134234076,0.20833333333333334,0.041666666666666664,0.0,0.92,0.04,1.8695225062115848,0.0,3.1069427477544522,0.2529340348037231,24.146769189262105,0.9849091274122229,6.14040037911943,distracted
1654,free_text,128,N,Neutral,40,28,40,28,92.14285714285714,57.7893456063353,84.5,35.0,344.0,273.375,273.254337005486,212.5,13.0,1087.0,273.39285714285717,284.84555129971415,169.5,-147.0,1014.0,3.657978966620942,0.175,0.025,0.0,0.025,0.15,0.9995586173040182,0.07142857142857142,0.3816392894381526,-0.11803588290840415,0.0,-0.06449617941013418,0.08848855951931205,focused
1655,free_text,128,N,Neutral,40,40,40,40,78.075,41.41248882606829,67.0,46.0,250.0,249.95,147.27298044526285,200.0,79.0,845.0,171.875,156.16628013525215,143.5,-103.0,756.0,4.000800160032006,0.05,0.0,0.0,0.1,0.15,0.5892097637337982,0.05,-0.9038452737836101,-0.6744907594765952,2.023472278429786,-0.8390801889403936,-0.23986064632234388,focused
1656,free_text,128,N,Neutral,40,40,40,40,72.625,20.72368581710681,69.0,41.0,134.0,234.225,138.17537861866077,192.0,126.0,840.0,161.6,140.12847584837903,114.5,40.0,764.0,4.269399082079198,0.05,0.0,0.0,0.075,0.2,0.5899258346404559,0.0,-0.9016020651364506,-0.6744907594765952,1.3489815189531902,-0.8950159011153187,-0.382364032017396,focused
1657,free_text,128,N,Neutral,40,40,40,40,81.025,26.81607583292013,75.0,37.0,146.0,323.425,504.91064898805456,196.5,116.0,3295.0,242.4,504.4695004884606,126.5,7.0,3197.0,3.0919069336012983,0.1,0.025,0.025,0.0,0.175,1.5611367364552973,0.0,2.1408741378634026,-0.11803588290840415,-0.6744907594765952,1.359819924716542,0.7829700201918318,distracted
1658,free_text,128,N,Neutral,40,40,40,40,84.225,27.929845721938424,84.0,20.0,154.0,264.925,182.2713372546967,212.5,74.0,934.0,180.7,182.96100186960118,149.0,-46.0,845.0,3.7746532037369067,0.1,0.0,0.0,0.0,0.2,0.6880110871178511,0.05,-0.5943340495385362,-0.6744907594765952,-0.6744907594765952,-0.6238962261334613,-0.6388467309968044,focused
1659,free_text,128,N,Neutral,40,40,40,40,86.075,34.671637340879016,74.0,48.0,245.0,255.25,208.47514148066819,189.5,81.0,1254.0,169.175,216.00236080143864,117.5,-87.0,1185.0,3.9177277179236043,0.075,0.025,0.0,0.0,0.175,0.8167488402768587,0.075,-0.19104208722423466,-0.11803588290840415,-0.6744907594765952,-0.4627847069651762,-0.3065913533410988,focused
1660,free_text,128,N,Neutral,33,33,32,32,86.27272727272727,29.207525493518713,84.0,36.0,191.0,284.4375,160.8453349469407,238.0,122.0,731.0,197.03125,164.62087124663142,152.0,-46.0,626.0,3.5157108327840034,0.125,0.0,0.0,0.0,0.18181818181818182,0.5654856864757309,0.03125,-0.9781648066069355,-0.6744907594765952,-0.6744907594765952,-0.755631899005127,-0.7929478469014941,focused
1661,free_text,128,S,Sad,40,40,40,40,114.325,40.96927397765806,108.5,44.0,280.0,300.65,139.73593227667237,270.0,126.0,892.0,186.325,137.91736424023756,178.0,-154.0,760.0,3.326126725428239,0.075,0.0,0.0,0.0,0.2,0.46477941884807045,0.025,-1.2936435787022111,-0.6744907594765952,-0.6744907594765952,-0.8854209900704301,-0.922833780794636,fatigued
1662,free_text,128,S,Sad,40,40,40,40,134.325,67.30389842787521,126.0,47.0,465.0,372.8,238.15704794773444,293.0,77.0,1018.0,238.475,248.31617433404824,203.0,-179.0,885.0,2.6824034334763946,0.175,0.025,0.0,0.025,0.175,0.6388332831216053,0.15,-0.7483915236615913,-0.11803588290840415,0.0,-0.28028841743862376,-0.33939106076987174,fatigued
1663,free_text,128,S,Sad,40,40,40,40,118.975,36.59584360594478,114.0,48.0,226.0,305.95,169.15945292185273,279.5,110.0,1031.0,186.975,165.94368638571956,161.0,-82.0,868.0,3.268507926131721,0.1,0.025,0.0,0.0,0.225,0.5528990126551814,0.05,-1.0175946106818121,-0.11803588290840415,-0.6744907594765952,-0.7045133604169476,-0.6321440345690166,fatigued
1664,free_text,128,S,Sad,40,40,40,40,107.425,34.526754768900524,97.5,30.0,244.0,359.375,332.7203867652699,278.5,57.0,1953.0,251.95,327.26229972380384,184.5,-10.0,1799.0,2.782608695652174,0.1,0.05,0.0,0.05,0.2,0.9258306414337945,0.025,0.15067440667032286,0.4384189936597869,0.6744907594765952,0.3011249927340195,0.36432864123797104,fatigued
1665,free_text,128,S,Sad,40,40,40,40,110.275,27.69799354021598,109.0,43.0,159.0,364.575,205.59455838104626,287.5,125.0,1046.0,254.3,208.70482161201394,179.5,17.0,963.0,2.7429198381677296,0.25,0.025,0.0,0.15,0.15,0.5639293928027053,0.0,-0.9830401498060408,-0.11803588290840415,3.372453797382976,-0.4804956895106265,0.22294158874536574,fatigued
1666,free_text,181,N,Neutral,40,40,40,40,106.15,72.35154562168077,92.0,10.0,389.0,347.375,280.3175568748909,261.0,114.0,1356.0,241.225,291.3014552323981,160.5,-179.0,1296.0,2.878733357322778,0.15,0.05,0.0,0.0,0.225,0.8069595016189735,0.1,-0.22170878366891741,0.4384189936597869,-0.6744907594765952,-0.021068665085646674,-0.08413082784435105,focused
1667,free_text,181,N,Neutral,40,40,40,40,89.525,52.340594384405115,83.0,27.0,364.0,480.7,435.574963373641,322.0,155.0,2544.0,391.175,438.2875117416853,233.0,-169.0,2430.0,2.0802995631370917,0.3,0.1,0.025,0.05,0.15,0.9061264060196402,0.025,0.08894768260467761,1.5513287467961692,0.6744907594765952,0.9335162649280506,0.7714559045850146,distracted
1668,free_text,181,N,Neutral,40,39,40,39,114.15384615384616,35.872976533097024,110.0,55.0,234.0,470.3,356.4879398830363,346.0,14.0,1476.0,356.8205128205128,372.6166982016204,228.0,-178.0,1409.0,2.12630236019562,0.275,0.1,0.0,0.05,0.175,0.7580011479545743,0.07692307692307693,-0.375078793914522,1.5513287467961692,0.6744907594765952,0.44725746100826264,0.5361078172153265,focused
1669,free_text,181,N,Neutral,40,40,39,39,79.1,29.910807582818794,75.5,17.0,148.0,282.8205128205128,191.7517407860146,230.0,117.0,1052.0,205.48717948717947,204.08678130881788,147.0,-26.0,1035.0,3.5358114233907525,0.10256410256410256,0.02564102564102564,0.0,0.025,0.15,0.677997995526253,0.02564102564102564,-0.625701688461213,-0.10376780915024546,0.0,-0.5656068952375626,-0.33496696799213255,focused
1670,free_text,181,N,Neutral,40,40,40,40,76.775,28.966370863911155,67.0,44.0,170.0,309.675,289.1055514371782,212.5,90.0,1445.0,232.9,289.051481529431,147.5,-20.0,1381.0,3.229191894728344,0.125,0.05,0.0,0.125,0.175,0.9335773034219041,0.05,0.17494208602551264,0.4384189936597869,2.697963037906381,0.03296345720327801,0.7372925543686334,distracted
1671,free_text,112,N,Neutral,40,40,40,40,85.675,62.94661454003132,69.5,19.0,340.0,363.825,295.5194372973,243.5,105.0,1307.0,278.15,308.8351605796471,152.5,-104.0,1271.0,2.748574177145606,0.2,0.075,0.0,0.025,0.175,0.8122570941999587,0.05,-0.205113212788568,0.9948738702279778,0.0,0.07239860508428753,0.23753232735503768,focused
1672,free_text,112,N,Neutral,40,40,40,40,77.425,44.11574955698202,73.5,27.0,305.0,284.125,143.03060233785007,233.5,86.0,603.0,206.7,148.99771121972964,168.5,-71.0,517.0,3.519577650681918,0.125,0.0,0.0,0.0,0.225,0.50340731135187,0.075,-1.172635419202317,-0.6744907594765952,-0.6744907594765952,-0.8651640344720325,-0.8774423816299134,focused
1673,free_text,112,N,Neutral,40,40,40,40,79.475,66.1393197378429,66.0,28.0,448.0,302.6,352.04609255330655,204.5,104.0,2127.0,223.125,358.9450488263114,142.0,-76.0,2072.0,3.3046926635822866,0.1,0.05,0.025,0.0,0.175,1.1634041393037229,0.05,0.8949120510192694,0.4384189936597869,-0.6744907594765952,0.4199471985351115,0.372838843839628,focused
1674,free_text,112,N,Neutral,40,40,39,39,94.35,57.85239839453504,86.0,34.0,388.0,265.6666666666667,173.37202672035303,203.0,105.0,850.0,170.23076923076923,188.73435265061138,114.0,-108.0,800.0,3.7641154328732744,0.10256410256410256,0.0,0.0,0.0,0.225,0.6525923214065986,0.07692307692307693,-0.7052890971134212,-0.6744907594765952,-0.6744907594765952,-0.6786127637542607,-0.6858884782911341,focused
1675,free_text,112,N,Neutral,40,40,40,40,107.5,44.68235468854367,100.5,49.0,267.0,269.6,181.81546011948913,212.5,72.0,949.0,162.1,194.7429337778659,123.0,-127.0,884.0,3.7091988130563793,0.075,0.0,0.0,0.05,0.2,0.6743896888705085,0.15,-0.63700529626948,-0.6744907594765952,0.6744907594765952,-0.6266991419686583,-0.3844058009372762,focused
1676,free_text,168,N,Neutral,40,40,40,40,73.15,31.512756879616962,67.5,16.0,161.0,284.025,216.67717775292894,191.5,73.0,1213.0,210.875,222.16500999632382,130.0,-60.0,1154.0,3.5208168295044455,0.1,0.025,0.0,0.075,0.225,0.7628806540020384,0.05,-0.35979294713905635,-0.11803588290840415,1.3489815189531902,-0.4123552917283007,0.04660471366020201,focused
1677,free_text,108,N,Neutral,40,40,40,40,70.675,36.87775196163115,62.5,36.0,268.0,243.025,140.38783048654165,195.5,102.0,819.0,172.35,144.58154473141818,146.5,-106.0,742.0,4.114803003806193,0.05,0.0,0.0,0.05,0.2,0.5776682665838562,0.05,-0.9400008918476912,-0.6744907594765952,0.6744907594765952,-0.8814128578912472,-0.5286613167780385,focused
1678,free_text,108,N,Neutral,23,23,22,22,68.95652173913044,29.20379530264947,61.0,40.0,184.0,198.45454545454547,81.96208605070731,172.5,101.0,466.0,130.77272727272728,88.3865599663432,106.0,-45.0,396.0,5.038937242327073,0.0,0.0,0.0,0.0,0.21739130434782608,0.41300180785972535,0.045454545454545456,-1.4558453713157962,-0.6744907594765952,-0.6744907594765952,-1.240637814825769,-1.0328869319226914,focused
1679,free_text,108,A,Angry,40,40,40,40,62.325,16.587588038140957,61.5,27.0,123.0,239.85,160.22332971391958,192.0,72.0,721.0,177.525,158.83243670207275,131.0,15.0,643.0,4.169272461955389,0.125,0.0,0.0,0.0,0.225,0.6680147163390435,0.0,-0.6569759351755265,-0.6744907594765952,-0.6744907594765952,-0.7594562371492555,-0.6811053926221202,overloaded
1680,free_text,108,A,Angry,40,40,40,40,68.275,22.370983381065248,63.0,28.0,135.0,232.925,143.327737666564,187.5,84.0,748.0,164.65,147.00750896572492,114.5,-31.0,664.0,4.293227433723302,0.075,0.0,0.0,0.075,0.2,0.615338575363589,0.025,-0.821992519198839,-0.6744907594765952,1.3489815189531902,-0.8633371270583289,-0.3497488748306835,overloaded
1681,free_text,108,S,Sad,40,40,40,40,106.675,30.89966185193784,104.0,55.0,185.0,408.0,346.6187590171139,320.0,126.0,1796.0,301.325,342.5567059551919,190.5,-30.0,1668.0,2.450980392156863,0.175,0.075,0.0,0.0,0.225,0.8495557819046909,0.075,-0.08826900363408129,0.9948738702279778,-0.6744907594765952,0.3865777708173481,0.19065652352374807,fatigued
1682,free_text,108,S,Sad,40,40,40,40,118.6,40.285392147933976,117.0,50.0,217.0,360.325,288.45338133765773,254.5,100.0,1577.0,241.725,285.04898252036867,152.0,-75.0,1423.0,2.775272323596753,0.15,0.05,0.0,0.125,0.175,0.8005366858743016,0.1,-0.24182929922625038,0.4384189936597869,2.697963037906381,0.028953653337252694,0.5908210989506125,fatigued
1683,free_text,108,S,Sad,40,40,40,40,100.175,34.93135209198692,94.5,55.0,220.0,369.4,292.1386920361892,295.0,131.0,1715.0,269.225,290.0521162277654,215.0,-55.0,1608.0,2.707092582566324,0.15,0.05,0.0,0.0,0.2,0.7908464862917953,0.025,-0.2721854263835989,0.4384189936597869,-0.6744907594765952,0.05161242456479279,-0.09089548934692364,fatigued
1684,free_text,108,S,Sad,40,40,40,40,105.25,43.003726731767244,100.0,47.0,247.0,346.2,176.8218283311169,273.5,146.0,939.0,240.95,193.12808955291555,198.5,-23.0,841.0,2.8885037550548818,0.2,0.0,0.0,0.0,0.25,0.5107505151101008,0.025,-1.1496316384102683,-0.6744907594765952,-0.6744907594765952,-0.6574019970447275,-0.8382267527386006,fatigued
